claim_id,policyholder_id,policy_type,claim_type,region,channel,claim_date,report_date,report_lag_days,claim_amount,num_prior_claims,witnesses,police_report_filed,claim_status,is_fraud
CLM504084,PH101324,Life,Death Benefit,Northern Ireland,Broker,2023-10-28,2023-11-01,4,126709.28,2,3,True,Rejected,0
CLM504085,PH100465,Auto,Theft,North East,Broker,2023-08-12,2023-08-28,16,695.59,6,3,True,Approved,0
CLM504086,PH100740,Health,Outpatient,North West,Call Center,2024-07-03,2024-07-31,28,4146.0,2,1,True,Approved,0
CLM504087,PH101467,Auto,Windscreen,Northern Ireland,Mobile App,2023-03-13,2023-04-09,27,1057.57,1,1,True,Approved,0
CLM504088,PH101238,Life,Death Benefit,North East,Online,2024-05-14,2024-05-15,1,40669.39,4,0,False,Approved,0
CLM504089,PH101255,Home,Burglary,Scotland,Branch,2023-05-28,2023-06-09,12,817.81,5,3,True,Approved,0
CLM504090,PH100706,Home,Accidental Damage,South East,Online,2024-08-11,2024-08-11,0,10591.22,0,3,True,Approved,0
CLM504091,PH101012,Life,Death Benefit,South West,Mobile App,2023-08-24,2023-09-03,10,11869.48,7,0,False,Approved,0
CLM504092,PH100639,Health,Optical,South West,Broker,2023-01-09,2023-01-18,9,1097.83,5,3,True,Rejected,0
CLM504093,PH100431,Auto,Third Party,North East,Broker,2024-11-05,2024-11-12,7,4980.71,5,1,True,Approved,0
CLM504094,PH100862,Commercial,Business Interruption,North West,Broker,2023-04-25,2023-05-18,23,37242.0,5,0,True,Approved,0
CLM504095,PH100215,Travel,Lost Luggage,North West,Branch,2024-01-09,2024-02-03,25,563.22,3,0,False,Pending,0
CLM504096,PH100653,Health,Dental,Midlands,Broker,2024-12-27,2025-01-13,17,928.79,7,0,True,Approved,0
CLM504097,PH100897,Life,Critical Illness,London,Mobile App,2024-05-31,2024-06-20,20,49445.98,4,1,True,Approved,0
CLM504098,PH101229,Travel,Medical,London,Branch,2024-12-16,2024-12-30,14,1904.02,5,2,False,Approved,0
CLM504099,PH101077,Travel,Lost Luggage,South West,Branch,2024-07-03,2024-07-09,6,1371.28,0,2,True,Approved,0
CLM504100,PH101222,Auto,Third Party,Yorkshire,Online,2023-05-22,2023-06-03,12,9025.03,3,2,False,Approved,0
CLM504101,PH101228,Life,Death Benefit,Scotland,Broker,2024-05-17,2024-06-14,28,49704.32,7,3,True,Approved,0
CLM504102,PH101478,Travel,Cancellation,Yorkshire,Call Center,2023-03-04,2023-03-22,18,784.63,6,2,False,Approved,0
CLM504103,PH100431,Life,Death Benefit,North East,Broker,2023-07-08,2023-08-04,27,41678.54,6,1,True,Pending,0
CLM504104,PH101217,Commercial,Property Damage,Scotland,Broker,2023-07-29,2023-08-27,29,31437.21,5,0,True,Approved,0
CLM504105,PH100778,Commercial,Property Damage,Northern Ireland,Online,2024-01-17,2024-02-09,23,13344.79,2,3,True,Under Review,0
CLM504106,PH101299,Life,Death Benefit,London,Branch,2024-01-26,2024-01-26,0,19732.6,6,2,False,Approved,0
CLM504107,PH100762,Auto,Windscreen,Midlands,Online,2023-02-01,2023-02-19,18,3339.84,0,0,False,Approved,0
CLM504108,PH100887,Auto,Windscreen,South East,Call Center,2024-09-05,2024-09-25,20,944.62,4,0,False,Approved,0
CLM504109,PH100935,Life,Critical Illness,Yorkshire,Online,2024-06-13,2024-07-08,25,33483.96,5,2,True,Approved,0
CLM504110,PH101059,Travel,Medical,Midlands,Mobile App,2023-10-28,2023-11-01,4,385.3,4,0,False,Approved,0
CLM504111,PH100615,Health,Dental,Wales,Mobile App,2023-09-11,2023-09-11,0,2647.13,2,3,False,Approved,1
CLM504112,PH101013,Health,Outpatient,Wales,Online,2024-10-04,2024-10-06,2,,1,3,True,Approved,0
CLM504113,PH100516,Commercial,Property Damage,South East,Mobile App,2023-08-18,2023-08-25,7,28920.93,2,2,True,Approved,0
CLM504114,PH101041,Auto,Collision,South West,Mobile App,2023-07-30,2023-08-20,21,890.45,7,3,True,Approved,0
CLM504115,PH100851,Life,Death Benefit,London,Online,2023-08-10,2023-09-07,28,136188.56,4,1,True,Pending,0
CLM504116,PH100257,Travel,Cancellation,South East,Broker,2024-11-14,2024-12-06,22,782.21,7,0,True,Approved,0
CLM504117,PH100909,Health,Hospitalisation,Northern Ireland,Online,2024-04-13,2024-04-15,2,547.72,3,2,True,Pending,0
CLM504118,PH101125,Health,Outpatient,Midlands,Call Center,2023-09-24,2023-10-08,14,2123.07,2,3,True,Approved,0
CLM504119,PH100209,Home,Accidental Damage,North West,Broker,2023-03-30,2023-04-08,9,,1,0,True,Rejected,0
CLM504120,PH101235,Travel,Lost Luggage,London,Call Center,2023-06-26,2023-07-06,10,5015.66,3,3,True,Approved,0
CLM504121,PH101275,Life,Critical Illness,North East,Branch,2024-04-29,2024-05-14,15,18539.49,4,1,True,Rejected,0
CLM504122,PH100523,Commercial,Liability,South East,Mobile App,2024-05-13,2024-05-18,5,23108.24,2,1,False,Pending,0
CLM504123,PH100828,Auto,Collision,South West,Branch,2023-07-21,2023-07-23,2,10247.96,0,3,False,Under Review,1
CLM504124,PH101102,Life,Critical Illness,South East,Mobile App,2024-01-01,2024-01-13,12,49890.04,3,3,True,Under Review,0
CLM504125,PH100306,Auto,Fire,North West,Branch,2024-07-01,2024-07-27,26,4850.13,7,3,True,Approved,0
CLM504126,PH101265,Commercial,Business Interruption,Northern Ireland,Call Center,2024-09-03,2024-09-04,1,55472.91,4,1,False,Approved,1
CLM504127,PH100979,Life,Critical Illness,South East,Broker,2024-03-22,2024-04-13,22,85800.67,5,0,True,Approved,0
CLM504128,PH100482,Travel,Cancellation,North East,Online,2024-02-02,2024-02-04,2,1656.62,0,0,False,Under Review,1
CLM504129,PH100199,Home,Fire,North West,Online,2024-11-05,2024-11-22,17,3055.0,2,1,True,Approved,0
CLM504130,PH101190,Auto,Fire,Wales,Broker,2024-04-13,2024-05-08,25,2883.9,0,3,True,Pending,0
CLM504131,PH100270,Life,Death Benefit,South East,Call Center,2024-10-01,2024-10-17,16,56403.83,7,3,False,Pending,0
CLM504132,PH101239,Travel,Delay,North West,Call Center,2024-08-15,2024-08-24,9,2572.91,7,2,True,Approved,0
CLM504133,PH101313,Life,Critical Illness,London,Mobile App,2023-10-17,2023-10-30,13,17112.53,5,2,True,Approved,0
CLM504134,PH101243,Commercial,Business Interruption,London,Call Center,2024-05-25,2024-06-11,17,19869.68,5,0,True,Approved,0
CLM504135,PH101152,Auto,Collision,Northern Ireland,Call Center,2023-08-30,2023-09-28,29,10344.3,3,0,True,Under Review,0
CLM504136,PH100866,Commercial,Business Interruption,Midlands,Online,2024-11-12,2024-11-12,0,9425.42,5,1,True,Approved,0
CLM504137,PH100133,Commercial,Business Interruption,London,Mobile App,2024-10-04,2024-10-06,2,107882.54,2,1,False,Rejected,1
CLM504138,PH100448,Auto,Collision,South West,Branch,2023-03-25,2023-03-28,3,4635.53,3,3,True,Approved,0
CLM504139,PH101138,Health,Outpatient,Yorkshire,Broker,2023-07-07,2023-07-12,5,2004.3,2,0,True,Approved,0
CLM504140,PH101120,Commercial,Property Damage,North East,Mobile App,2024-08-21,2024-08-21,0,37911.72,6,2,False,Approved,1
CLM504141,PH100575,Health,Dental,South West,Call Center,2024-07-26,2024-08-24,29,489.59,2,1,False,Approved,0
CLM504142,PH100365,Home,Burglary,North East,Online,2023-09-16,2023-09-27,11,8504.13,6,0,True,Approved,0
CLM504143,PH100170,Life,Critical Illness,South West,Broker,2023-02-20,2023-03-16,24,165014.34,4,3,True,Rejected,0
CLM504144,PH100718,Commercial,Property Damage,South West,Online,2024-11-29,2024-11-30,1,174019.88,4,2,False,Pending,1
CLM504145,PH100920,Auto,Theft,Northern Ireland,Broker,2024-09-30,2024-10-05,5,6032.88,6,3,True,Under Review,0
CLM504146,PH101052,Commercial,Business Interruption,North East,Call Center,2024-09-04,2024-09-11,7,24412.51,6,3,True,Approved,0
CLM504147,PH100744,Home,Accidental Damage,North West,Call Center,2024-09-18,2024-09-29,11,13790.86,0,1,True,Pending,0
CLM504148,PH100281,Auto,Theft,North East,Branch,2023-01-02,2023-01-06,4,2259.94,5,3,True,Under Review,0
CLM504149,PH100247,Life,Critical Illness,London,Online,2024-03-24,2024-04-20,27,21053.16,6,1,True,Rejected,0
CLM504150,PH100575,Travel,Medical,South West,Mobile App,2023-07-16,2023-08-13,28,2059.34,1,2,True,Approved,0
CLM504151,PH101008,Home,Flood,South East,Call Center,2024-09-19,2024-10-01,12,1494.64,4,3,True,Approved,0
CLM504152,PH100922,Auto,Fire,Wales,Branch,2023-03-30,2023-04-05,6,6184.29,6,1,True,Approved,0
CLM504153,PH101052,Travel,Lost Luggage,North East,Broker,2023-03-25,2023-03-27,2,1336.02,0,0,False,Approved,0
CLM504154,PH101060,Auto,Windscreen,South East,Call Center,2023-09-12,2023-09-24,12,1091.3,6,2,False,Approved,0
CLM504155,PH101069,Auto,Fire,South East,Online,2023-01-27,2023-02-23,27,1718.33,2,2,False,Approved,0
CLM504156,PH100531,Health,Dental,London,Call Center,2023-07-10,2023-07-20,10,2650.19,7,0,True,Under Review,0
CLM504157,PH100274,Life,Death Benefit,North West,Broker,2024-03-01,2024-03-02,1,35646.52,6,2,False,Rejected,1
CLM504158,PH100444,Travel,Medical,Northern Ireland,Branch,2024-09-14,2024-10-04,20,2702.76,0,2,True,Pending,0
CLM504159,PH101062,Auto,Windscreen,South West,Broker,2024-12-13,2024-12-31,18,5632.14,1,2,True,Approved,0
CLM504160,PH100226,Auto,Windscreen,Midlands,Broker,2024-03-12,2024-04-04,23,9160.63,4,1,True,Approved,0
CLM504161,PH100330,Home,Flood,South West,Branch,2024-10-26,2024-11-01,6,11822.28,6,2,True,Approved,0
CLM504162,PH101186,Life,Critical Illness,North West,Mobile App,2023-11-22,2023-12-19,27,94556.7,0,0,False,Approved,0
CLM504163,PH100985,Health,Dental,Scotland,Broker,2023-08-23,2023-08-24,1,2908.65,5,1,False,Approved,0
CLM504164,PH101148,Life,Death Benefit,Yorkshire,Branch,2023-06-23,2023-07-05,12,130821.93,1,1,True,Approved,0
CLM504165,PH101205,Travel,Lost Luggage,Yorkshire,Branch,2023-10-14,2023-10-16,2,8302.11,4,2,False,Pending,1
CLM504166,PH100806,Life,Death Benefit,South East,Branch,2023-07-02,2023-07-09,7,62467.23,1,1,True,Approved,0
CLM504167,PH100178,Auto,Theft,North West,Mobile App,2023-03-01,2023-03-09,8,1013.39,4,1,True,Under Review,0
CLM504168,PH100169,Home,Accidental Damage,South West,Online,2024-08-20,2024-09-14,25,2042.33,0,0,True,Approved,0
CLM504169,PH100338,Auto,Windscreen,Yorkshire,Call Center,2023-03-01,2023-03-20,19,3654.55,7,1,True,Approved,0
CLM504170,PH101359,Home,Flood,Northern Ireland,Online,2023-01-29,2023-02-23,25,1701.28,0,1,False,Approved,0
CLM504171,PH100828,Auto,Collision,South West,Branch,2024-03-24,2024-04-08,15,9229.27,0,2,True,Approved,0
CLM504172,PH100713,Travel,Medical,North West,Online,2023-04-11,2023-04-13,2,2271.28,6,2,False,Rejected,1
CLM504173,PH100198,Auto,Windscreen,Northern Ireland,Call Center,2024-09-02,2024-09-10,8,1707.53,1,2,False,Approved,0
CLM504174,PH100127,Health,Outpatient,Northern Ireland,Branch,2024-12-12,2024-12-31,19,1522.89,5,2,True,Pending,0
CLM504175,PH100789,Travel,Delay,Scotland,Broker,2023-07-10,2023-08-05,26,942.0,4,3,True,Pending,0
CLM504176,PH101322,Home,Flood,Wales,Online,2023-08-13,2023-09-10,28,1259.9,5,2,True,Pending,0
CLM504177,PH100895,Home,Fire,Northern Ireland,Broker,2023-01-28,2023-02-21,24,18220.52,2,0,False,Approved,0
CLM504178,PH100826,Home,Burglary,Scotland,Mobile App,2024-09-14,2024-09-16,2,3937.65,5,3,True,Approved,1
CLM504179,PH101101,Life,Death Benefit,Northern Ireland,Call Center,2023-01-16,2023-02-07,22,16948.84,6,0,False,Approved,0
CLM504180,PH101090,Commercial,Liability,North East,Mobile App,2024-06-25,2024-07-12,17,19005.95,5,1,True,Under Review,0
CLM504181,PH101218,Life,Death Benefit,Midlands,Call Center,2023-02-13,2023-03-05,20,133829.54,3,2,False,Under Review,0
CLM504182,PH100627,Health,Dental,North West,Call Center,2023-07-29,2023-08-21,23,3490.26,7,3,True,Approved,0
CLM504183,PH101293,Home,Storm,London,Mobile App,2023-09-29,2023-10-01,2,11664.06,5,1,True,Approved,0
CLM504184,PH100957,Health,Optical,North East,Mobile App,2024-01-08,2024-01-24,16,,7,2,True,Approved,0
CLM504185,PH101455,Commercial,Property Damage,London,Online,2023-03-12,2023-03-12,0,46899.2,6,0,False,Under Review,1
CLM504186,PH101358,Travel,Lost Luggage,South West,Broker,2023-07-21,2023-08-14,24,1913.61,4,1,True,Pending,0
CLM504187,PH100740,Health,Outpatient,North West,Branch,2024-01-02,2024-01-08,6,4763.7,7,2,False,Pending,0
CLM504188,PH101292,Commercial,Property Damage,Wales,Branch,2024-08-22,2024-08-23,1,39233.37,0,1,False,Approved,0
CLM504189,PH100539,Travel,Cancellation,Yorkshire,Call Center,2023-04-17,2023-05-10,23,732.52,7,1,True,Approved,0
CLM504190,PH100718,Life,Death Benefit,South West,Branch,2024-10-09,2024-10-14,5,47289.45,5,0,True,Approved,0
CLM504191,PH101440,Commercial,Liability,Scotland,Call Center,2024-02-12,2024-02-12,0,12432.95,1,2,False,Approved,0
CLM504192,PH101031,Commercial,Property Damage,Midlands,Online,2023-02-14,2023-02-15,1,23409.06,1,2,True,Rejected,1
CLM504193,PH100120,Commercial,Liability,South West,Mobile App,2024-08-27,2024-09-03,7,30581.52,2,1,False,Approved,0
CLM504194,PH100655,Commercial,Liability,Wales,Mobile App,2023-11-24,2023-12-22,28,19399.38,0,3,False,Approved,0
CLM504195,PH100082,Auto,Theft,North West,Call Center,2024-09-27,2024-10-11,14,1622.44,0,2,True,Under Review,0
CLM504196,PH101110,Travel,Medical,London,Mobile App,2024-05-23,2024-05-28,5,1304.37,4,3,True,Rejected,0
CLM504197,PH100516,Commercial,Property Damage,South East,Mobile App,2024-07-31,2024-08-03,3,31522.23,2,3,False,Approved,0
CLM504198,PH101414,Home,Fire,Wales,Online,2024-01-13,2024-02-04,22,9723.58,2,1,False,Approved,0
CLM504199,PH100301,Home,Burglary,North West,Online,2023-12-07,2023-12-16,9,4283.39,0,0,True,Approved,0
CLM504200,PH100039,Home,Storm,South East,Online,2024-02-17,2024-03-08,20,3647.46,4,0,False,Under Review,0
CLM504201,PH100705,Commercial,Liability,Midlands,Online,2023-02-26,2023-03-26,28,24785.14,0,2,True,Rejected,0
CLM504202,PH101479,Life,Critical Illness,Midlands,Call Center,2024-02-05,2024-03-01,25,53168.1,6,2,True,Approved,0
CLM504203,PH101339,Travel,Medical,Midlands,Call Center,2024-01-26,2024-02-11,16,3144.76,2,1,True,Approved,0
CLM504204,PH101124,Auto,Windscreen,North East,Branch,2024-08-20,2024-09-16,27,11166.56,1,3,True,Approved,0
CLM504205,PH101208,Commercial,Property Damage,North West,Call Center,2023-09-22,2023-10-16,24,31416.1,3,0,True,Pending,0
CLM504206,PH100610,Travel,Cancellation,Midlands,Call Center,2024-12-10,2024-12-29,19,2652.81,6,0,False,Under Review,0
CLM504207,PH101089,Life,Critical Illness,Northern Ireland,Mobile App,2024-03-19,2024-03-19,0,26621.09,6,3,False,Rejected,1
CLM504208,PH101375,Life,Death Benefit,Midlands,Call Center,2024-01-31,2024-02-06,6,56469.98,6,0,False,Approved,0
CLM504209,PH100903,Health,Hospitalisation,London,Broker,2024-07-14,2024-07-15,1,3807.97,2,2,True,Under Review,1
CLM504210,PH101210,Home,Storm,South East,Mobile App,2023-08-26,2023-08-28,2,6143.9,6,3,True,Approved,0
CLM504211,PH100296,Life,Critical Illness,North West,Mobile App,2024-10-04,2024-10-11,7,29394.39,0,2,True,Approved,0
CLM504212,PH100789,Health,Hospitalisation,Scotland,Branch,2023-09-14,2023-10-03,19,3699.43,5,1,True,Approved,0
CLM504213,PH100980,Health,Optical,Wales,Branch,2024-12-16,2025-01-05,20,1327.15,5,1,True,Pending,0
CLM504214,PH101142,Commercial,Property Damage,South East,Online,2023-12-28,2024-01-10,13,29856.52,0,3,True,Approved,0
CLM504215,PH101043,Health,Dental,South East,Broker,2023-07-13,2023-08-09,27,6509.57,1,3,True,Pending,0
CLM504216,PH100983,Health,Hospitalisation,South West,Call Center,2023-09-12,2023-10-10,28,165.14,7,0,False,Approved,0
CLM504217,PH100507,Commercial,Property Damage,Yorkshire,Online,2024-02-15,2024-02-17,2,117746.75,6,1,False,Rejected,1
CLM504218,PH100336,Auto,Theft,Midlands,Call Center,2023-03-05,2023-03-31,26,1646.04,6,1,True,Approved,0
CLM504219,PH100129,Commercial,Liability,North East,Mobile App,2023-12-14,2023-12-27,13,17322.38,3,3,True,Under Review,0
CLM504220,PH100866,Commercial,Business Interruption,  MIDLANDS ,Online,2023-08-25,2023-09-14,20,41842.38,6,1,False,Rejected,0
CLM504221,PH100372,Life,Critical Illness,Scotland,Broker,2024-05-24,2024-06-21,28,40516.67,5,2,True,Approved,0
CLM504222,PH101064,Travel,Medical,North East,Broker,2023-07-09,2023-07-27,18,1221.65,5,3,True,Approved,0
CLM504223,PH100880,Health,Optical,Yorkshire,Call Center,2023-08-22,2023-09-10,19,5809.49,0,3,True,Under Review,0
CLM504224,PH101141,Life,Death Benefit,Yorkshire,Online,2024-10-22,2024-10-27,5,54167.75,1,0,False,Approved,0
CLM504225,PH100828,Life,Critical Illness,South West,Online,2023-05-18,2023-05-22,4,77263.05,1,2,True,Approved,0
CLM504226,PH100816,Home,Flood,Wales,Mobile App,2023-08-11,2023-08-31,20,2947.62,4,0,True,Under Review,0
CLM504227,PH100615,Home,Accidental Damage,Wales,Branch,2023-11-26,2023-12-06,10,10053.6,7,3,False,Under Review,0
CLM504228,PH101476,Auto,Windscreen,Northern Ireland,Broker,2024-11-02,2024-11-24,22,2840.71,5,1,False,Approved,0
CLM504229,PH100398,Home,Accidental Damage,London,Mobile App,2023-06-23,2023-07-13,20,4442.54,5,1,True,Under Review,0
CLM504230,PH101005,Home,Storm,Northern Ireland,Mobile App,2023-04-28,2023-05-19,21,4837.22,1,1,True,Under Review,0
CLM504231,PH100604,Auto,Collision,Northern Ireland,Broker,2023-11-12,2023-11-13,1,2367.7,3,0,False,Under Review,0
CLM504232,PH101002,Health,Optical,London,Call Center,2024-07-31,2024-08-01,1,2114.99,1,0,True,Approved,0
CLM504233,PH101342,Commercial,Property Damage,Wales,Broker,2024-03-01,2024-03-03,2,41294.69,6,0,False,Rejected,0
CLM504234,PH100871,Travel,Lost Luggage,South East,Online,2023-05-18,2023-05-26,8,4817.44,4,0,True,Approved,0
CLM504235,PH101232,Commercial,Property Damage,South West,Broker,2023-06-12,2023-07-06,24,36963.09,3,0,False,Approved,0
CLM504236,PH100147,Commercial,Property Damage,Yorkshire,Call Center,2024-10-28,2024-11-06,9,28980.96,1,3,True,Pending,0
CLM504237,PH101347,Health,Outpatient,South East,Online,2024-07-30,2024-08-03,4,,5,3,False,Approved,0
CLM504238,PH100026,Life,Death Benefit,South East,Mobile App,2023-07-15,2023-07-15,0,23550.05,4,3,True,Pending,0
CLM504239,PH101273,Home,Flood,Scotland,Call Center,2023-04-29,2023-05-20,21,9547.87,1,3,False,Under Review,0
CLM504240,PH100981,Travel,Lost Luggage,London,Online,2023-01-08,2023-01-18,10,1680.86,7,0,True,Rejected,0
CLM504241,PH100684,Health,Dental,Northern Ireland,Branch,2024-09-03,2024-09-10,7,2246.07,4,2,True,Approved,0
CLM504242,PH100308,Life,Critical Illness,London,Online,2024-11-03,2024-11-15,12,50360.73,6,0,True,Pending,0
CLM504243,PH101016,Commercial,Liability,North West,Broker,2024-06-30,2024-07-24,24,5081.02,7,1,False,Pending,0
CLM504244,PH100621,Health,Outpatient,North West,Broker,2023-01-28,2023-01-28,0,1275.13,5,3,True,Approved,0
CLM504245,PH100153,Health,Hospitalisation,North East,Mobile App,2024-12-18,2025-01-05,18,1969.31,0,3,True,Pending,0
CLM504246,PH101466,Commercial,Business Interruption,North East,Branch,2023-12-06,2024-01-03,28,27437.01,6,0,True,Approved,0
CLM504247,PH100042,Home,Flood,Scotland,Broker,2023-02-14,2023-02-27,13,4565.32,2,3,False,Approved,0
CLM504248,PH101406,Health,Optical,North West,Broker,2024-09-13,2024-10-07,24,2602.8,5,0,True,Pending,0
CLM504249,PH101101,Life,Death Benefit,Northern Ireland,Mobile App,2024-01-10,2024-01-29,19,20157.81,2,2,True,Rejected,0
CLM504250,PH100885,Health,Optical,Wales,Branch,2024-04-28,2024-05-23,25,209.36,6,3,True,Approved,0
CLM504251,PH100755,Home,Storm,Scotland,Online,2023-05-02,2023-05-03,1,13021.35,5,3,True,Under Review,1
CLM504252,PH101368,Auto,Theft,Northern Ireland,Broker,2024-10-22,2024-10-29,7,970.94,5,2,True,Approved,0
CLM504253,PH100737,Commercial,Property Damage,Midlands,Mobile App,2023-12-18,2024-01-02,15,33754.15,1,0,True,Approved,0
CLM504254,PH100137,Life,Critical Illness,Wales,Online,2024-07-23,2024-07-25,2,26020.7,0,2,True,Under Review,0
CLM504255,PH100965,Home,Fire,Yorkshire,Broker,2023-08-21,2023-09-12,22,8537.96,5,2,False,Approved,0
CLM504256,PH100987,Home,Burglary,London,Call Center,2024-04-19,2024-04-29,10,759.96,0,0,True,Approved,0
CLM504257,PH100109,Home,Fire,North West,Mobile App,2024-05-16,2024-05-29,13,6267.85,5,1,True,Approved,0
CLM504258,PH100665,Commercial,Liability,Wales,Mobile App,2024-02-18,2024-03-06,17,14557.72,0,0,True,Approved,0
CLM504259,PH101036,Commercial,Property Damage,South West,Call Center,2023-01-29,2023-02-02,4,,0,0,True,Approved,0
CLM504260,PH101237,Life,Critical Illness,South East,Broker,2023-01-31,2023-02-09,9,83201.79,2,3,False,Approved,0
CLM504261,PH100957,Auto,Windscreen,North East,Mobile App,2024-05-20,2024-05-31,11,743.79,0,2,True,Pending,0
CLM504262,PH100817,Travel,Cancellation,Yorkshire,Broker,2023-12-30,2024-01-06,7,254.37,4,3,True,Approved,0
CLM504263,PH100505,Home,Fire,Yorkshire,Call Center,2023-03-22,2023-04-16,25,23441.08,5,3,False,Approved,0
CLM504264,PH100940,Home,Fire,Midlands,Mobile App,2023-03-30,2023-04-19,20,331.92,7,1,True,Approved,0
CLM504265,PH100702,Health,Optical,North West,Broker,2023-09-28,2023-10-06,8,1993.04,2,0,True,Under Review,0
CLM504266,PH100083,Life,Death Benefit,North West,Branch,2024-03-29,2024-04-16,18,108629.2,4,1,False,Approved,0
CLM504267,PH100162,Auto,Fire,South East,Branch,2023-07-04,2023-07-19,15,3663.71,2,3,False,Pending,0
CLM504268,PH100471,Auto,Third Party,North East,Mobile App,2024-01-24,2024-01-24,0,2826.4,4,0,False,Approved,0
